Balancete Patrimonial (Código documento 4010)                                                                                                                         
Data de geração dos dados: 11/12/2009                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;CNPJ;NOME INSTITUICAO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                                  
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000287290370069,09
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011000006;DISPONIBILIDADES                                  ; 0000003540930442,22
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011100009;CAIXA                                             ; 0000003299194972,72
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000000241735469,50
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000038672162786,18
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000027214730697,83
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000001445884610,83
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000010011547477,52
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000067789298150,13
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013100007;LIVRES                                            ; 0000029920402010,44
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000031121309001,43
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000000695027185,36
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000004040702871,86
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013600002;VINCULADOS A PRESTACAO DE GARANTIAS               ; 0000001311866651,97
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013700005;TÍTULOS OBJ. OPER. COMPROMISSADAS COM LIVRE MOV   ; 0000000699990429,07
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014000003;RELACOES INTERFINANCEIRAS                         ; 0000027654571175,63
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014100006;DIREITOS JUNTO A PARTIC. DE SISTEMAS DE LIQUIDAÇÃO; 0000002453941892,16
200702;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014200009;CREDITOS VINCULADOS                               ; 0000025113720270,59
