Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;;;;
Data de geracao dos dados: 2021-03-01;;;;;;;;;;;;;
Fonte: Instituicoes financeiras;;;;;;;;;;;;;
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA; SALDO ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;90500008;Cobranca; R$2.858.486.535,02 ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores; R$9.049.271.551,80 ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;90900000;Controle; R$9.205.772.110,65 ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$7.633.349.801,75 ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil; R$7.633.349.801,75 ;;;
202009;4010;7450604;;BCO CCB BRASIL S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO; R$61.879.253.347,32 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO; R$1.606.745.938,14 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES; R$607.457,07 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;11100009;Caixa; R$300,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;11300005;Reservas Livres; R$116.989,97 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;11500001;Disponibilidades Em Moedas Estrangeiras; R$490.167,10 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ; R$261.698.450,43 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;12100008;Aplicacoes Em Operacoes Compromissadas; R$261.698.450,43 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS; R$1.285.590.625,89 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;13100007;Livres; R$1.202.965.228,45 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;13300003;Instrumentos Financeiros Derivativos; R$24.811.090,29 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;13600002;Vinculados A Prestacao De Garantias; R$57.814.307,15 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS; R$1.145.472,84 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;14200009;Creditos Vinculados; R$1.145.472,84 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$28.177.840,82 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados; R$28.459.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito; R$(281.749,95);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS; R$29.430.513,45 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;18200005;Carteira De Cambio; R$28.200.500,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;18800003;Diversos; R$1.230.013,45 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS; R$95.577,64 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas; R$95.577,64 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE; R$559.275,56 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS; R$5.000,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;21400005;Titulos Patrimoniais; R$5.000,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO; R$554.275,56 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;22500007;Ativo Imobilizado de Uso; R$554.275,56 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO; R$23.237.393.656,47 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios; R$1.260.779.535,60 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores; R$21.339.059.124,61 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;30600009;Negociacao E Intermediacao De Valores; R$538.681.000,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;30900008;Controle; R$70.414.405,49 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$28.459.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A; R$28.459.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO; R$24.844.698.870,17 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO; R$1.333.486.285,95 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS; R$682.553.422,93 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;41100000;Depositos A Vista; R$90.202.441,65 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo; R$592.350.981,28 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES; R$620.609.895,50 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;46300001;Emprestimos No Exterior; R$620.609.895,50 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES; R$30.322.967,52 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados; R$259,80 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;49200005;Carteira De Cambio; R$27.777.000,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias; R$561.132,96 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;49900006;Diversas; R$1.984.574,76 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO; R$276.974.393,41 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO; R$276.974.393,41 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social; R$552.890.771,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros; R$829.537,85 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial; R$(839.644,81);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;61800005;Lucros Ou Prejuizos Acumulados; R$(275.906.270,63);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS; R$153.575.909,92 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS; R$153.325.611,35 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito; R$1.084.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71300007;Rendas De Cambio; R$25.097.593,11 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez; R$1.531.018,32 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos; R$125.028.906,87 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos; R$479.620,16 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais; R$103.882,12 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS; R$250.298,57 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;73900003;Outras Receitas Nao Operacionais; R$250.298,57 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS; R$(156.731.375,58);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS; R$(159.032.206,86);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao; R$(2.678.457,01);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses; R$(10.224.793,28);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81400007;(-) Despesas De Cambio; R$(22.962.917,21);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos; R$(118.706.318,02);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas; R$(3.774.681,76);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais; R$(103.176,55);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais; R$(581.863,03);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO; R$2.300.831,28 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda; R$2.451.030,08 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;89700008;(-) Participacoes No Lucro; R$(150.198,80);;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO; R$23.237.393.656,47 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios; R$1.260.779.535,60 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores; R$21.339.059.124,61 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores; R$538.681.000,00 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;90900000;Controle; R$70.414.405,49 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$28.459.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil; R$28.459.590,77 ;;;
202009;4010;7656500;;BCO KDB BRASIL S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO; R$24.844.698.870,17 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO; R$1.297.429.951,15 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES; R$8.614.323,67 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;11100009;Caixa; R$1.000.731,49 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;11300005;Reservas Livres; R$562.771,73 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;11500001;Disponibilidades Em Moedas Estrangeiras; R$7.050.820,45 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ; R$237.490.770,48 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;12100008;Aplicacoes Em Operacoes Compromissadas; R$237.490.770,48 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS; R$257.945.263,67 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;13100007;Livres; R$87.440.951,68 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;13200000;Vinculados A Operacoes Compromissadas; R$169.175.867,11 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;13600002;Vinculados A Prestacao De Garantias; R$1.328.444,88 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS; R$17.486.974,82 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;14100006;Direitos Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento; R$1.044.578,66 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;14200009;Creditos Vinculados; R$739.949,87 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;14400005;Relacoes Com Correspondentes; R$15.702.446,29 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;15000002;RELACOES INTERDEPENDENCIAS; R$3.993,62 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;15200008;Transferencias Internas De Recursos; R$3.993,62 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO; R$194.448.503,05 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados; R$223.495.393,12 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito; R$(29.046.890,07);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS; R$578.983.210,03 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;18200005;Carteira De Cambio; R$41.857.208,52 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;18300008;Rendas A Receber; R$312.089,29 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;18800003;Diversos; R$539.966.271,37 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;18900006;(-) Provisoes Para Outros Creditos; R$(3.152.359,15);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS; R$2.456.911,81 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;19800002;Outros Valores E Bens; R$1.620.100,77 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas; R$836.811,04 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE; R$8.414.749,06 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS; R$226.531,22 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;21200009;Participacoes Em Coligadas E Controladas No Pais; R$226.531,22 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO; R$1.470.118,21 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;22500007;Ativo Imobilizado de Uso; R$1.470.118,21 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL; R$6.718.099,63 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;25100002;Ativos Intangiveis; R$6.718.099,63 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO; R$59.858.049.976,22 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios; R$257.945.263,67 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores; R$58.406.807.949,46 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30500006;Cobranca; R$83.179.252,20 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30800005;Contratos; R$10.000.000,00 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;30900008;Controle; R$360.847.262,79 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS; R$739.270.248,10 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa; R$515.609.678,11 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A; R$60.503.608,82 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B; R$79.160.765,56 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc; R$41.031.313,87 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31500005;Operacoes De Risco Nivel D; R$9.549.698,64 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31600008;Operacoes De Risco Nivel E; R$7.346.294,23 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31700001;Operacoes De Risco Nivel F; R$1.987.181,71 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31800004;Operacoes De Risco Nivel G; R$5.038.541,15 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;31900007;Operacoes De Risco Nivel H; R$19.043.166,01 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO; R$61.163.894.676,43 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO; R$1.227.998.328,70 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS; R$959.708.830,64 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;41100000;Depositos A Vista; R$52.287.704,12 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo; R$895.206.953,58 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;41800001;Despositos Em Moedas Estrangeiras; R$3.386.011,35 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;41900004;Outros Depositos; R$8.828.161,59 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;42000006;OBRIGACOES POR OPERACOES COMPROMISSADAS; R$169.222.941,60 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;42100009;Carteira Propria; R$169.222.941,60 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS; R$596.525,10 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;44100007;Obrigações Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento; R$596.525,10 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS; R$2.503.384,91 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;45100006;Recursos em Transito de Terceiros; R$2.503.384,91 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES; R$95.966.646,45 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados; R$409.352,26 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;49200005;Carteira De Cambio; R$42.425.745,81 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias; R$4.659.515,12 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;49900006;Diversas; R$48.472.033,26 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO; R$79.293.381,23 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO; R$79.293.381,23 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social; R$159.413.652,99 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial; R$(364.665,94);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;61800005;Lucros Ou Prejuizos Acumulados; R$(79.755.605,82);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS; R$97.495.403,86 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS; R$97.469.310,88 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito; R$14.713.159,77 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71300007;Rendas De Cambio; R$6.141.657,21 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez; R$1.265.685,66 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos; R$1.229.328,96 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos; R$25.234.490,71 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71800002;Rendas De Participacoes; R$62.247,34 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais; R$48.822.741,23 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS; R$26.092,98 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;73900003;Outras Receitas Nao Operacionais; R$26.092,98 ;;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS; R$(98.942.413,58);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS; R$(94.063.856,29);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao; R$(7.516.460,13);;;
202009;4010;7679404;;BANCO TOPÁZIO S.A.;;;BANCOS MULTIPLOS;81400007;(-) Despesas De Cambio; R$(2.786.371,16);;;
